Volume,Page,Sheet Type,Decade,Country,County,Subdivision,Transcribed Location,Year count,Start Year,Summary,Readings,100s+999s,% Complete,First Reading,Last Reading,Totals count,Totals 100s+999s,Avg Total,CSV Issues,Site Name,NGR,Latitude,Longitude,Elevation (ft),Stn no.,Observer,Comments
TYRain_1951-1960_27_pt1,80,Rainfall,1950s,Scotland,Dunbartonshire,-,DUBH UISGE,10,1951,[.........#],12,0,10,1960/01,1960/12,1,0,109.4,,DUBH-UISGE,NN 2857715205,56.298,-4.772,1060,[5333/8/1],North of Scotland Hydro Electricity Board,Midas 1960 to 651 / Midas station 13718
TYRain_1951-1960_27_pt1,84,Rainfall,1950s,Scotland,Dunbartonshire,-,CUMBERNAULD (AUCHENKILN ROAD),10,1951,[.......2##],26,0,21.7,1958/11,1960/12,2,0,37.8,,CUMBERNAULD-AUCHENKILN-ROAD,NS 7438373401,55.937,-4.013,255,[5337/3],"Mr, Thomson Cumbernauld Development Corp.",Midas 1958 to 65 / Midas station 13622
TYRain_1951-1960_27_pt1,85,Rainfall,1950s,Scotland,Dunbartonshire,-,Milngavie ( Creagh Dhu Road ),10,1951,[#.........],12,0,10,1951/01,1951/12,1,0,49.1,,MILNGAVIE-CREAGH-DHU-ROAD,NS 5480674308,55.940,-4.326,180,[5337/5],James M. Goldie Esq.,
TYRain_1951-1960_27_pt1,97,Rainfall,1950s,Scotland,Stirlingshire,-,FALKIRK (WINDSOR ROAD),10,1951,[........4#],16,0,13.3,1959/09,1960/12,1,0,35.6,,FALKIRK-WINDSOR-ROAD,NS 8728479504,55.995,-3.809,160,[5344/3],,Midas 1959 to  68 / Midas station 15631
TYRain_1951-1960_27_pt1,99,Rainfall,1950s,Scotland,Stirlingshire,-,FALKIRK (PUTTING GREEN),10,1951,[........1#],13,0,10.8,1959/12,1960/12,1,0,36.0,,FALKIRK-PUTTING-GREEN,NS 879803,56.002,-3.799,105,[5345/1],,Midas runs from 1947 to 66 this is a small G Move from FALKIRK-ARNOTDALE / Midas station 961
TYRain_1951-1960_27_pt1,112,Rainfall,1950s,Scotland,Stirlingshire,-,Plean ( Governor's House ),10,1951,[##7.......],31,0,25.8,1951/01,1953/07,2,0,37.7,,PLEAN-GOVERNORS-HOUSE,NS 840866,56.058,-3.864,120,[5352/5],Lt.Col. S.H. Gowan,
TYRain_1951-1960_27_pt1,126,Rainfall,1950s,Scotland,Stirlingshire,-,STIRLING (BATTENFLATS),10,1951,[........6#],18,2,15,1959/07,1960/12,1,1,41.8,,STIRLING-BATTERFLATS,NS 786925,56.110,-3.954,125,[5358/1],The Town Council,Midas runs from 1959 to 1982 / Midas station 957
TYRain_1951-1960_27_pt1,135,Rainfall,1950s,Scotland,Stirlingshire,-,DUCHRAY VALLEY (HEAD OF MAIN STREAM) new site,10,1951,[........4#],16,8,13.3,1959/09,1960/12,1,1,81.6,,DUCHRAY-VALLEY-HEAD-OF-MAIN-STREAM-NEW-SITE,NN 3900006200,56.221,-4.598,950,[5368/1],,Overlap on 5368
TYRain_1951-1960_27_pt1,145,Rainfall,1950s,Scotland,Stirlingshire,-,DRYMEN (MUIR PARK),10,1951,[..........],0,0,0,,,0,0,,,DRYMEN-MUIR-PARK,NS 4888091910,56.096,-4.431,660,[5375/5],Clyde River Purification Board,Midas runs from 1961 to 80 / Midas station 13767
TYRain_1951-1960_27_pt1,146,Rainfall,1950s,Scotland,Stirlingshire,-,ROWARDENNAN (EASTERN SALLOCHY),10,1951,[..........],0,0,0,,,0,0,,,ROWARDENNAN-EASTERN-SALLOCHY,NS 3877895509,56.125,-4.595,155,[5375/6],Clyde River Purification Board,Midas runs from 1961 to 78 / Midas station 13740
TYRain_1951-1960_27_pt1,147,Rainfall,1950s,Scotland,Stirlingshire,-,Loch Lomond ( Cashell Burn ),10,1951,[..........],0,0,0,,,0,0,,,LOCH-LOMOND-CASHELL-BURN,NS 4180095400,56.125,-4.547,1095,[5375/7],Clyde River Purification Board,Midas runs from 1961 to 84 / Midas station 13741
TYRain_1951-1960_27_pt1,148,Rainfall,1950s,Scotland,Stirlingshire,-,Rowardennan ( Ardess ),10,1951,[..........],0,0,0,,,0,0,,,ROWARDENNAN-ARDESS,NS 3607899411,56.159,-4.641,60,,Clyde River Purification Board,Midas runs from 1961 to 84 / Midas station 13736
TYRain_1951-1960_27_pt1,166,Rainfall,1950s,Scotland,Bute,-,LOCHRANZA,10,1951,[........##],23,0,19.2,1959/01,1960/11,1,0,55.3,,LOCHRANZA,NR 9367250799,55.707,-5.286,35,[5387/5],,Midas 933
TYRain_1951-1960_27_pt1,172,Rainfall,1950s,Scotland,Argyll,-,GLENBORRODALE (GLENBEG),10,1951,[....14....],5,0,4.2,1955/12,1956/04,0,0,,,GLENBORRODALE-GLENBEG,NM 589623,56.690,-5.939,40,[5392/3],Mrs.B.M.Lambie,Midas 1955 to 56 / Midas station 14065
TYRain_1951-1960_27_pt1,192,Rainfall,1950s,Scotland,Argyll,-,Blackwater Dam South No 2,10,1951,[.......###],34,0,28.3,1958/03,1960/12,2,0,85.7,,BLACKWATER-DAM-SOUTH-NO-2,NN 245602,56.700,-4.868,1035,[5404/1],British Aluminium Co.Ltd.,Midas to 1962 / Midas station 13990
TYRain_1951-1960_27_pt1,194,Rainfall,1950s,Scotland,Argyll,-,TAYNUILT (MUCKAIRN),10,1951,[#.........],12,0,10,1951/01,1951/12,1,0,61.0,,TAYNUILT-MUCKAIRN,NM 980334,56.449,-5.279,60,[5405/5],"S. L. Courtauld, Esq.",Midas 1945 to 51 / Midas station 13912
TYRain_1951-1960_27_pt1,195,Rainfall,1950s,Scotland,Argyll,-,GLEN NOE,10,1951,[........1#],13,2,10.8,1959/12,1960/12,1,1,71.2,,GLEN-NOE,NN 061341,56.459,-5.148,100,[5405/6],N of S Hydro Electric Board,
TYRain_1951-1960_27_pt1,197,Rainfall,1950s,Scotland,Argyll,-,GLEN KINGLAS LODGE,10,1951,[........1#],13,0,10.8,1959/12,1960/12,1,0,94.8,,GLEN-KINGLAS-LODGE,NN 165381,56.499,-4.983,350,[5405/8],N of S Hydro Electric Board,
TYRain_1951-1960_27_pt1,200,Rainfall,1950s,Scotland,Argyll,-,KINGSHOUSE,10,1951,[..........],0,0,0,,,0,0,,,KINGSHOUSE,NN 261547,56.652,-4.838,820,[5406/6],N of S Hydro Electric Board,
TYRain_1951-1960_27_pt1,201,Rainfall,1950s,Scotland,Argyll,-,ALTNAFEADH,10,1951,[.........7],7,0,5.8,1960/06,1960/12,0,0,,,ALTNAFEADH,NN 221565,56.666,-4.905,1025,[5406/7],N of S Hydro Electric Board,Midas 1960 to 76 / Midas station 13955
TYRain_1951-1960_27_pt1,203,Rainfall,1950s,Scotland,Argyll,-,ABHAINN A' BHEALACH,10,1951,[........1#],13,0,10.8,1959/12,1960/12,1,0,79.6,,ABHAINN-A-BHEALACH,NM 976055,56.199,-5.264,825,[5407/5],N of S Hydro Electric Board,Midas from 1959 to 1995 / Midas station 13918
TYRain_1951-1960_27_pt1,204,Rainfall,1950s,Scotland,Argyll,-,BARMADDY,10,1951,[........2#],14,0,11.7,1959/11,1960/12,1,0,73.1,,BARMADDY,NM 953121,56.257,-5.306,440,[5407/8],N of S Hydro Electric Board,Midas 1959 to  62 / Midas station 13921
TYRain_1951-1960_27_pt1,207,Rainfall,1950s,Scotland,Argyll,-,ACURRACH,10,1951,[##..3##...],51,0,42.5,1951/01,1957/12,4,0,76.2,,ACCURRACH,NN 1126820476,56.339,-5.055,617,[5407/7],N of S Hydro Electric Board,
TYRain_1951-1960_27_pt1,208,Rainfall,1950s,Scotland,Argyll,-,ACHNACROATH,10,1951,[........1#],13,0,10.8,1959/12,1960/12,1,0,67.2,,ACHNACRAOBH,NN 033240,56.367,-5.186,520,[5407/8],N of S Hydro Electric Board,Mistranscribed Midas 1959 to 64 / Midas station 13925
TYRain_1951-1960_27_pt1,214,Rainfall,1950s,Scotland,Argyll,-,INVERAWE HOUSE,10,1951,[.........7],7,0,5.8,1960/06,1960/12,0,0,,,INVERAWE-HOUSE,NN 021316,56.435,-5.211,75,[5408/55],N of S Hydro Electric Board,Midas 1960 to64 / Midas station 13944
TYRain_1951-1960_27_pt1,217,Rainfall,1950s,Scotland,Argyll,-,ALLT COIRE A'GHABHALACH,10,1951,[.......###],36,3,30,1958/01,1960/12,3,0,109.7,,ALLT-COIRE-AGHABHALACH,NN 341397,56.520,-4.698,1940,[5408/8],N of S Hydro Electric Board,Midas 1958 to 65 / Midas station 13929
TYRain_1951-1960_27_pt1,218,Rainfall,1950s,Scotland,Argyll,-,INVERORAN HOTEL,10,1951,[........2#],14,0,11.7,1959/11,1960/12,1,0,73.5,,INVERORAN-HOTEL,NN 273413,56.532,-4.810,540,[5409/1],N of S Hydro Electric Board,Midas 1959 to 84 / Midas station 13927
TYRain_1951-1960_27_pt1,219,Rainfall,1950s,Scotland,Argyll,-,CLASHGOUR,10,1951,[....3####.],51,0,42.5,1955/10,1959/12,4,0,86.8,,CLASHGOUR,NN 235426,56.542,-4.872,700,[5409/3],N of S Hydro Electric Board,
TYRain_1951-1960_27_pt1,224,Rainfall,1950s,Scotland,Argyll,-,MUSDALE,10,1951,[.........#],12,0,10,1960/01,1960/12,1,0,69.0,,MUSDALE,NM 936225,56.350,-5.342,550,[5411/6],N of S Hydro Electric Board,Midas 1960 only / Midas station 13906
TYRain_1951-1960_27_pt1,230,Rainfall,1950s,Scotland,Argyll,-,DUNTRUNE CASTLE,10,1951,[.......7##],31,0,25.8,1958/06,1960/12,2,0,49.2,,DUNTRUNE-CASTLE,NR 795955,56.101,-5.547,50,[5413/7],Col. G. I. Malcolm,Midas 1958 to 1976 / Midas station 13900
TYRain_1951-1960_27_pt1,237,Rainfall,1950s,Scotland,Argyll,-,TARBERT (ACHAGLACHGACH),10,1951,[.......5##],29,1,24.2,1958/08,1960/12,2,1,62.0,,TARBERT-ACHAGLACHGACH,NR 813643,55.822,-5.493,40,[5416/7],Forestry Commission,"Map Ref is at Torinturk, ACHAGLACHGACH House is 1.5miles South Midas runs from 1958 to 87 / Midas station 911"
TYRain_1951-1960_27_pt1,239,Rainfall,1950s,Scotland,Argyll,-,CAMPBELTOWN (CLIMATE),10,1951,[........3#],15,0,12.5,1959/10,1960/12,1,0,46.5,,CAMPBELTOWN-CLIMATE,NR 721208,55.428,-5.603,10,[5417/1],Town Clerk,
TYRain_1951-1960_27_pt1,249,Rainfall,1950s,Scotland,Argyll,-,GLASHAN POWER STATION,10,1951,[.........8],8,2,6.7,1960/05,1960/12,0,1,,,GLASHAN-POWER-STATION,NR 924908,56.065,-5.336,30,[5423/3],N of S Hydro Electric Board,
TYRain_1951-1960_27_pt1,261,Rainfall,1950s,Scotland,Argyll,-,MEALL BHIG,10,1951,[.........2],2,0,1.7,1960/11,1960/12,0,0,,,MEALL-BHIG,NN 222134,56.280,-4.874,1600,[5428/41],N of S Hydro Electric Board,Midas runs from 1960 to 78 / Midas station 13827
TYRain_1951-1960_27_pt1,306,Rainfall,1950s,Scotland,Argyll,-,MULL (GRULINE POST OFFICE),10,1951,[.........2],2,0,1.7,1960/11,1960/12,0,0,,,MULL-GRULINE-POST-OFFICE,NM 545405,56.492,-5.990,,[5452/1],,Midas runs from 1960 to 61 / Midas station 14153
TYRain_1951-1960_27_pt1,307,Rainfall,1950s,Scotland,Argyll,-,MULL (KELLAN),10,1951,[...6##....],30,0,25,1954/07,1956/12,2,0,65.5,,MULL-KELLAN,NM 519406,56.492,-6.032,,[5452/2],,
TYRain_1951-1960_27_pt1,310,Rainfall,1950s,Scotland,Argyll,-,MULL (TOBERMORY LINNDHU),10,1951,[7.........],7,0,5.8,1951/01,1951/07,0,0,,,MULL-TOBERMORY-LINNDHU,NM 5144953243,56.605,-6.052,350,[5452/5],Mrs.G.E.Sykes,
TYRain_1951-1960_27_pt1,311,Rainfall,1950s,Scotland,Argyll,-,MULL (TOBERMORY SCHOOLHOUSE),10,1951,[..4##64#..],48,0,40,1953/09,1958/10,2,0,67.9,,MULL-TOBERMORY-SCHOOLHOUSE,NM 505555,56.625,-6.069,,[5452/5/5],M. MacCorquodale,
TYRain_1951-1960_27_pt1,325,Rainfall,1950s,Scotland,Kinross,-,DOLLAR (ARNDEAN),10,1951,[....7##...],29,0,24.2,1955/06,1957/10,1,0,40.4,,DOLLAR-ARNDEAN,NS 992983,56.167,-3.625,250,[5465/5],Mr. J Lemon,Elevation cannot be 500
TYRain_1951-1960_27_pt1,327,Rainfall,1950s,Scotland,Kinross,-,KINROSS (MAINPARK ROAD),10,1951,[.....#####],60,0,50,1956/01,1960/12,5,0,38.2,,KINROSS-MUIRPARK-ROAD,NO 1198702709,56.209,-3.420,400,[5466/5],F MacKay Esq.,MIDAS 15416 takes it to 1962
TYRain_1951-1960_28_pt1,5,Rainfall,1950s,Scotland,Fife,-,DONIBRISTLE AIRFIELD,10,1951,[#6........],18,0,15,1951/01,1952/09,1,0,31.8,,DONIBRISTLE-AIRFIELD,NT 1608883900,56.041,-3.348,120,[5472/8],Naval Weather Service (M.O.),Midas runs from 1945 -52 / Midas station 16695
TYRain_1951-1960_28_pt1,21,Rainfall,1950s,Scotland,Fife,-,Markinch (Carriston Reservoir) New Site,10,1951,[.....2####] Dup,50,0,41.7,1956/11,1960/12,4,0,34.0,Duplication,MARKINCH-CARRISTON-RESERVOIR-NEW-SITE,NO 3279003511,56.219,-3.085,290,[5484/7/1],Deputy County Engineer,"Midas runs from 1956 to 1990Duplication MARKINCH-CARRISTON-RES, Markinch (Carriston Reservoir) [1959] One assigned, one not / Midas station 15436"
TYRain_1951-1960_28_pt1,48,Rainfall,1950s,Scotland,Perthshire,-,CALLANDER (DUILATUR),10,1951,[....8####4],60,0,50,1955/05,1960/04,4,0,58.1,,CALLANDER-DUILATUR,NN 601063,56.229,-4.258,310,[5511/5],Sir James R.Wilson,OS Name Dullater but Duilatur used in BR
TYRain_1951-1960_28_pt1,71,Rainfall,1950s,Scotland,Perthshire,-,BALQUHIDDER (TULLOCH LODGE),10,1951,[.......1##],25,0,20.8,1958/12,1960/12,2,0,69.7,,BALQUHIDDER-TULLOCH-LODGE,NN 5308020817,56.357,-4.379,450,[5526/4],,Midas runs from 1958 to 69 / Midas station 15504
TYRain_1951-1960_28_pt1,96,Rainfall,1950s,Scotland,Perthshire,-,DUNNING (PITCAIRNS),10,1951,[.........8],8,0,6.7,1960/05,1960/12,0,0,,,DUNNING-PITCAIRNS,NO 0278614010,56.308,-3.573,290,[5537/12],The Right hon. The Lord Rolls,Midas runs from 1960 to 64 / Midas station 216
TYRain_1951-1960_28_pt1,97,Rainfall,1950s,Scotland,Perthshire,-,FINDHU GLEN,10,1951,[........##],24,0,20,1959/01,1960/12,1,0,82.1,,FINDHU-GLEN,NN 7418313613,56.298,-4.035,1100,[5537/15],N of S Hydro Electric Board,Midas runs from 1959 to 61 / Midas station 15557
TYRain_1951-1960_28_pt1,99,Rainfall,1950s,Scotland,Perthshire,-,AUCHINNER,10,1951,[........9#],21,0,17.5,1959/04,1960/12,1,0,83.9,,AUCHINNER,NN 6968215708,56.316,-4.108,650,[5537/4],N of S Hydro Electric Board,Midas runs from 1959 to 74 / Midas station 15308
TYRain_1951-1960_28_pt1,108,Rainfall,1950s,Scotland,Perthshire,-,COMRIE (DRUMEARN),10,1951,[.......6##],30,0,25,1958/07,1960/12,2,0,54.9,,COMRIE-DRUMEARN,NN 7678321912,56.373,-3.997,210,[5543/4],C.A.Boothby,"Midas runs from 1958 to 64. A ""plastic gauge"" NP but used for comparison / Midas station 15305"
TYRain_1951-1960_28_pt1,118,Rainfall,1950s,Scotland,Perthshire,-,LOCH TURRET (ALT CHOINNEACHAIN),10,1951,[##6##9....] Dup,60,2,50,1951/01,1956/09,2,0,41.9,Duplication,LOCH-TURRET-ALLT-CHOINNEACHAIN,NN 8228427614,56.426,-3.910,1975,[5545/4/7],Water Engineer Perth,Midas runs from 1948 to 56 Duplication refers to [4-5 months : 1955/01-1955/04]LOCH-TURRET-STONEFIELD-HILL / Midas station 15332
TYRain_1951-1960_28_pt1,120,Rainfall,1950s,Scotland,Perthshire,-,Loch Turret (Lower Barwick),10,1951,[.....2####],50,0,41.7,1956/11,1960/12,4,0,54.4,,LOCH-TURRET-LOWER-BARVICK,NN 8438426309,56.415,-3.876,1100,[5545/4],Water Engineer Perth,Mis transcribed Midas runs from 1948 to 70 / Midas station 15339
TYRain_1951-1960_28_pt1,121,Rainfall,1950s,Scotland,Perthshire,-,LOCH TURRET (UPPER BARWICK),10,1951,[9##7##9###] Dup,104,0,86.7,1951/01,1960/10,6,0,55.6,Duplication,LOCH-TURRET-UPPER-BARVICK,NN 8318428212,56.432,-3.896,1625,[5545/5],Water Engineer Perth,Mis transcribed Midas runs from 1956 to 71 Dup refers to [4-5 months : 1955/08-1955/11] LOCH-TURRET-LOWER-SHAGGIE / Midas station 15336
TYRain_1951-1960_28_pt1,151,Rainfall,1950s,Scotland,Perthshire,-,GLENDOCHART (DUN SAORACH),10,1951,[.......1##],25,0,20.8,1958/12,1960/12,2,0,83.9,,GLENDOCHART-DUN-SAORACH,NN 4537927407,56.413,-4.508,550,[5555/15],Forestry Commission,Midas runs from 1958 to 71 / Midas station 15078
TYRain_1951-1960_28_pt1,166,Rainfall,1950s,Scotland,Perthshire,-,Ardeonaig (Tigh-nan-Dilliachdan),10,1951,[##.......9] Dup,33,0,27.5,1951/01,1960/09,2,0,51.3,Duplication,ARDEONAIG-TIGH-NAN-DILLIACHDAN,NN 6635,56.490,-4.180,1000,[5556/3],Major H.Stuart Stevenson,Unable to locate in  area of Ardeonaig Duplication refers to 6 months 1960
TYRain_1951-1960_28_pt1,180,Rainfall,1950s,Scotland,Perthshire,-,TARMACHAN QUARRY,10,1951,[....9#9...],30,0,25,1955/04,1957/12,1,0,50.8,,TARMACHAN-QUARRY,NN 574377,56.510,-4.319,2450,[5556/5/2],N of S Hydro Electric Board,Midas runs from 1955 to 57 / Midas station 15096
TYRain_1951-1960_28_pt1,181,Rainfall,1950s,Scotland,Perthshire,-,DUNCROISG,10,1951,[....###...],34,1,28.3,1955/01,1957/10,3,0,55.1,,DUNCROISG,NN 535380,56.511,-4.382,1420,[5556/5/3],N of S Hydro Electric Board,
TYRain_1951-1960_28_pt1,184,Rainfall,1950s,Scotland,Perthshire,-,Allt a Mhoirneas,10,1951,[.......###],34,0,28.3,1958/03,1960/12,2,0,63.7,,ALLT-A-MHOIRNEAS,NN 6046138324,56.516,-4.269,1500,[5556/5/6],N of S Hydro Electric Board,Midas runs from 1958 to 2009 / Midas station 15107
TYRain_1951-1960_28_pt1,188,Rainfall,1950s,Scotland,Perthshire,-,LOCHAN NA LAIRIG (NORTH END),10,1951,[....###...],33,0,27.5,1955/03,1957/11,1,0,75.3,,LOCHAN-NA-LAIRIG-NORTH-END,NN 595414,56.544,-4.287,1800,[5556/6/3],N of S Hydro Electric Board,Midas runs from 1955 to 57 / Midas station 15104
TYRain_1951-1960_28_pt1,197,Rainfall,1950s,Scotland,Perthshire,-,DALCHIORLICH WEST,10,1951,[....######],72,0,60,1955/01,1960/12,6,0,64.7,,DALCHIORLICH-WEST,NN 4737941418,56.540,-4.484,1050,[5557/2/2],N of S Hydro Electric Board,Midas runs from 1954 to 60 / Midas station 15127
TYRain_1951-1960_28_pt1,198,Rainfall,1950s,Scotland,Perthshire,-,DALCHIORLICH EAST,10,1951,[...2###...],36,0,30,1954/11,1957/10,2,0,47.5,,DALCHIORLICH-EAST,NN 4857941508,56.541,-4.464,1000,[5557/2/3],N of S Hydro Electric Board,Midas runs from 1954 to 57 / Midas station 15128
TYRain_1951-1960_28_pt1,216,Rainfall,1950s,Scotland,Perthshire,-,TOMACHOARUINN,10,1951,[..12......],3,0,2.5,1953/12,1954/02,0,0,,,TOMACHOARUINN,,,,,[5557/5],Mr.M.K.Browne,Unable to locate
TYRain_1951-1960_28_pt1,219,Rainfall,1950s,Scotland,Perthshire,-,LOCH KINARDOCHY,10,1951,[..T#......],10,0,8.3,1954/01,1954/10,1,0,32.4,,LOCH-KINARDOCHY,NN 775551,56.672,-4.001,1170,[5558/4],Scottish Home Dept.,Location based on Loch
TYRain_1951-1960_28_pt1,243,Rainfall,1950s,Scotland,Perthshire,-,LOCH MORAIG,10,1951,[..1.......],1,0,0.8,1953/04,1953/04,1,0,30.5,,LOCH-MORAIG,NN 906670,56.782,-3.792,1105,[5564/2],Scottish Home Dept.,Location based on Loch
TYRain_1951-1960_28_pt1,244,Rainfall,1950s,Scotland,Perthshire,-,LOCH CHOIN,10,1951,[..T1......],1,1,0.8,1954/01,1954/01,1,0,40.7,,LOCH-CHOIN,NN 6864567680,56.782,-4.151,1400,[5564/3/5],Scottish Home Dept.,Location based on Loch Con
TYRain_1951-1960_28_pt1,247,Rainfall,1950s,Scotland,Perthshire,-,GLEN TILT (AUCHGHOUL),10,1951,[........4#],16,2,13.3,1959/09,1960/12,1,1,37.0,,GLEN-TILT-AUCHGHOUL,NN 8855670577,56.813,-3.827,750,[5564/4/6],N of S Hydro Electric Board,Midas runs from 1959 to 66 Modern maps give name as Auchgobhal / Midas station 15193
TYRain_1951-1960_28_pt1,248,Rainfall,1950s,Scotland,Perthshire,-,Glen Tilt (Marble Lodge),10,1951,[.......27.],9,0,7.5,1958/11,1959/07,0,0,,,GLEN-TILT-MARBLE-LODGE,NN 8998571719,56.824,-3.804,850,[5564/4/7],N of S Hydro Electric Board,Midas runs from 1958 to 59 / Midas station 15192
TYRain_1951-1960_28_pt1,251,Rainfall,1950s,Scotland,Perthshire,-,DALNASPIDAL,10,1951,[........7#],19,0,15.8,1959/06,1960/12,1,0,69.5,,DALNASPIDAL-LUIDHEARNAIDH-NEW-SITE,NN 6268172919,56.827,-4.252,1700,[5564/6/1],N of S Hydro Electric Board,Midas runs from 1959 to 67 / Midas station 15174
TYRain_1951-1960_28_pt1,253,Rainfall,1950s,Scotland,Perthshire,-,Glen Tilt (Clachglas),10,1951,[#4##2.....],42,0,35,1951/01,1955/06,3,0,44.4,,GLEN-TILT-CLACHGLAS,NN 9164472674,56.833,-3.777,1000,[5564/8],N of S Hydro Electric Board,
TYRain_1951-1960_28_pt1,256,Rainfall,1950s,Scotland,Perthshire,-,GLEN TILT (FEALAR LODGE),10,1951,[...19.....],10,0,8.3,1954/12,1955/09,0,0,,,FEALAR-LODGE,NO 0084079940,56.900,-3.630,1760,[5566/6],A.E Spearman,
TYRain_1951-1960_28_pt1,257,Rainfall,1950s,Scotland,Perthshire,-,Blairgowrie (Dunellen),10,1951,[.....4###.],38,0,31.7,1956/09,1959/10,2,0,30.9,,BLAIRGOWRIE-DUNELLEN,NO 1768843412,56.575,-3.341,200,[5566/65],D.A.Robertson Jnr.,Midas runs from 1956 to 59 / Midas station 15268
TYRain_1951-1960_28_pt1,259,Rainfall,1950s,Scotland,Perthshire,-,BLAIRGOWRIE (CEMETERY),10,1951,[.........7],7,0,5.8,1960/06,1960/12,0,0,,,BLAIRGOWRIE-CEMETERY,NO 1758843815,56.579,-3.343,230,[5566/83],"The Superintendent, Parks &Gardens",Midas runs from 1960 to 80 / Midas station 224
TYRain_1951-1960_28_pt1,260,Rainfall,1950s,Scotland,Perthshire,-,BLAIRGOWRIE (ALTAMOUNT),10,1951,[..........],0,0,0,,,0,0,,,BLAIRGOWRIE-ALTAMOUNT,NO 1788844711,56.587,-3.339,240,[5566/85],Major E.I.Baron,Midas runs 1959 to 59 / Midas station 15262
TYRain_1951-1960_28_pt1,267,Rainfall,1950s,Scotland,Perthshire,-,CRAIG WOOD SOUTH,10,1951,[........9#],21,0,17.5,1959/04,1960/12,1,0,52.2,,CRAIG-WOOD-SOUTH,NO 0608751817,56.649,-3.533,1130,[5568/53],,Midas runs from 1959 to 79 / Midas station 15255
TYRain_1951-1960_28_pt1,268,Rainfall,1950s,Scotland,Perthshire,-,CAPEL HILL NORTH,10,1951,[........9#],21,3,17.5,1959/04,1960/12,1,0,54.4,,CAPEL-HILL-NORTH,NO 0388753214,56.661,-3.570,1350,[5568/55],,Midas runs from 1959 to 2000 / Midas station 15265
TYRain_1951-1960_28_pt1,269,Rainfall,1950s,Scotland,Perthshire,-,CRAIGSHEAL BURN,10,1951,[........9#],21,0,17.5,1959/04,1960/12,1,0,57.0,,CRAIGSHEAL-BURN,NO 0588753213,56.661,-3.537,1480,[5568/56],,Midas runs from 1959 to 79 / Midas station 15254
TYRain_1951-1960_28_pt1,274,Rainfall,1950s,Scotland,Perthshire,-,Glenshee (Devil's Bridge Loch Shicernich),10,1951,[...##9....],31,0,25.8,1954/03,1956/09,1,0,29.2,,GLENSHEE-LOCH-SHECERNICH,NO 1557766608,56.783,-3.383,1300,[5569/9],Lt. Col. C.A.Peel,The Loch was mis transcribed (OS name as Loch Beanie) The mention of Devil's bridge is where the Gauge moved to in 1956
TYRain_1951-1960_28_pt1,289,Rainfall,1950s,Scotland,Angus (Forfar),-,Kirriemuir (Lochcraigs,10,1951,[......####],48,0,40,1957/01,1960/12,4,0,39.6,,KIRRIEMUIR-LOCHCRAIGS,NO 2759053818,56.670,-3.183,710,[5576/1/1],"G. Little Esq, C.E.",Midas 1958 to 63 / Midas station 15218
TYRain_1951-1960_28_pt1,316,Rainfall,1950s,Scotland,Angus (Forfar),-,AUCHTERHOUSE,10,1951,[........9#],21,0,17.5,1959/04,1960/12,1,0,47.0,,AUCHTERHOUSE,NO 3479139015,56.539,-3.062,780,[5593/9],Dr. J.H.Bush,Mida 1951 to 64 / Midas station 182
TYRain_1951-1960_28_pt1,337,Rainfall,1950s,Scotland,Angus (Forfar),-,Glen Unich (Stables),10,1951,[.8#.......],20,0,16.7,1952/05,1953/12,1,0,49.3,,GLEN-UNICH-STABLES,NO 3725078099,56.890,-3.032,1880,[5611/3],County Engineer,
TYRain_1951-1960_28_pt1,341,Rainfall,1950s,Scotland,Angus (Forfar),-,Tarfside (Low Level),10,1951,[.......1##],25,0,20.8,1958/12,1960/12,2,0,53.2,,TARFSIDE-LOW-LEVEL,NO 4789280814,56.916,-2.857,750,[5611/8],Dr. A. Watson,Tarfside refers to hamlet further down Midas 1958-61 / Midas station 16687
TYRain_1951-1960_28_pt1,344,Rainfall,1950s,Scotland,Angus (Forfar),-,Tarfside (High Level),10,1951,[........8#],20,0,16.7,1959/05,1960/12,1,0,65.3,,TARFSIDE-HIGH-LEVEL,NO 4479284216,56.946,-2.909,2000,[5612],County Engineer,Tarfside refers to hamlet further down Midas 1959 - 61 / Midas station 15008
TYRain_1951-1960_29_pt1,4,Rainfall,1950s,Scotland,Ross and Cromarty,-,CANNICH (COIRE IMRICH),10,1951,[4.........],4,1,3.3,1951/01,1951/07,0,0,,,CANNICH-COIRE-IMRICH,NH 1728828105,57.307,-5.035,2250,[5767/2],N of S Hydro Electric Board,Location approx based on Elevation below Coire will disagree with 1950s Locations
TYRain_1951-1960_29_pt1,5,Rainfall,1950s,Scotland,Ross and Cromarty,-,Upper Mullardoch,10,1951,[..........],0,0,0,,,0,0,,,UPPER-MULLARDOCH,NH 0637528625,57.307,-5.216,1050,[5767/3],N of S Hydro Electric Board,Midas runs from 1961 to 85 / Midas station 14581
TYRain_1951-1960_29_pt1,6,Rainfall,1950s,Scotland,Ross and Cromarty,-,Glen Cannich (Lungard),10,1951,[5.........],5,0,4.2,1951/01,1951/07,0,0,,,GLEN-CANNICH-LUNGARD,NH 1016230039,57.321,-5.154,825,[5767/4],N of S Hydro Electric Board,Location based on description on 1940s sheet
